price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_group
995000,5,4.0,5610,22529,2.0,0,0,3,11,4090,1520,1996,0,98072,47.7239,-122.092,3860,24751,9
670500,4,2.0,1590,6750,1.0,0,0,3,7,1590,0,1951,0,98102,47.6406,-122.317,2370,4500,7
309000,3,2.25,1980,8755,1.0,0,0,4,7,1300,680,1963,0,98198,47.3922,-122.321,2030,8671,2
575000,2,1.75,2770,19700,2.0,0,0,3,8,1780,990,1983,0,98177,47.7581,-122.365,2360,9700,6
320000,4,2.5,2300,3825,2.0,0,0,3,7,2300,0,2012,0,98042,47.3594,-122.082,2110,3825,2
185850,3,1.5,1630,11662,1.0,0,0,3,7,1630,0,1943,1963,98188,47.4455,-122.278,1700,11662,0
240000,3,1.0,1090,10000,1.0,0,0,3,6,1090,0,1961,0,98014,47.6503,-121.911,1040,7500,0
409000,3,2.5,2740,9168,2.0,0,0,3,9,2740,0,1991,0,98042,47.3835,-122.148,2690,10554,4
455000,4,3.5,3440,6000,2.0,0,0,4,8,3440,0,2002,0,98198,47.4077,-122.331,1660,7800,5
760500,3,2.0,1990,3990,1.0,0,0,5,7,1130,860,1912,0,98103,47.6572,-122.333,1710,4000,8
411000,4,1.75,2250,292288,1.0,0,0,4,7,2250,0,1963,0,98042,47.3787,-122.091,1550,23798,4
157500,2,1.0,670,4500,1.0,0,0,3,5,670,0,1905,0,98108,47.5271,-122.326,1210,4500,0
365250,3,2.25,1490,4522,2.0,0,0,3,7,1490,0,2009,0,98028,47.7611,-122.233,1580,4667,3
452000,4,1.75,1570,8268,1.0,0,0,3,7,1570,0,1979,0,98011,47.7373,-122.197,1870,8190,5
2187730,4,4.5,4240,13162,2.0,0,0,3,10,4240,0,2004,0,98039,47.6193,-122.229,3010,12163,9
605000,3,2.5,2570,9487,2.0,0,3,3,9,2570,0,1989,0,98011,47.7408,-122.216,2490,9898,7
522000,3,1.0,1230,4600,1.5,0,0,3,7,1230,0,1929,0,98116,47.5616,-122.392,1230,4600,6
470000,5,1.75,2740,9600,1.0,0,0,4,7,1370,1370,1945,0,98144,47.5738,-122.315,1990,4800,5
340500,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,1947,0,98168,47.4857,-122.318,1770,14833,2
505500,3,2.5,1300,1187,3.0,0,0,3,8,1300,0,2005,0,98107,47.6704,-122.391,1320,1194,5
170000,4,1.0,1920,13787,1.0,0,0,4,7,1220,700,1966,0,98188,47.4502,-122.277,1490,11200,0
217000,2,1.0,730,2400,1.0,0,1,3,4,730,0,1934,0,98198,47.35,-122.322,1220,4382,0
297950,3,2.0,1390,5127,1.0,0,0,3,8,1390,0,1990,0,98055,47.4504,-122.206,1960,5019,1
379900,3,2.5,1800,2791,2.0,0,0,3,8,1800,0,2011,0,98126,47.5442,-122.371,1580,2617,3
485000,3,2.5,1880,5502,2.0,0,0,3,8,1880,0,1988,0,98029,47.5737,-122.018,2040,5411,5
339950,3,1.75,1330,12092,1.0,0,0,4,6,720,610,1981,0,98168,47.5102,-122.324,1770,11770,2
556000,5,2.5,3840,16905,2.0,0,0,3,11,3840,0,1991,0,98023,47.2996,-122.342,3270,12133,6
900000,4,2.25,2460,44431,1.0,0,0,4,9,2460,0,1957,0,98007,47.6042,-122.147,2830,44431,9
518000,4,1.75,2560,15000,1.0,0,0,3,7,1880,680,1974,0,98075,47.5952,-122.053,2210,15150,6
640000,5,2.5,3220,4759,2.0,0,0,3,8,3220,0,2003,0,98075,47.5957,-122.032,2550,4759,7
495000,2,1.0,1670,14695,1.5,0,0,5,7,1670,0,1930,0,98033,47.7001,-122.2,1800,11355,5
530000,4,2.5,2940,35996,2.0,0,0,3,9,2940,0,1995,0,98042,47.3401,-122.067,2890,35089,6
1015000,4,2.5,2700,4590,2.0,0,0,3,8,2700,0,2002,0,98103,47.6734,-122.329,2080,3570,9
265000,4,1.0,1860,8505,1.0,0,0,4,7,1860,0,1955,0,98055,47.4406,-122.194,1560,8505,1
432500,4,2.5,3172,5033,2.0,0,0,3,8,3172,0,2014,0,98023,47.2961,-122.348,2704,5232,4
255000,3,1.5,1020,11410,1.0,0,0,3,7,1020,0,1959,0,98059,47.4811,-122.162,1290,8400,1
279800,3,1.75,1410,2052,2.0,0,0,3,8,1410,0,2014,0,98106,47.5171,-122.347,1410,1988,1
199999,3,1.0,960,10815,1.0,0,0,5,5,960,0,1900,0,98010,47.3091,-122.006,1330,10815,0
565000,4,2.5,2280,4602,2.0,0,0,3,8,2280,0,2003,0,98075,47.5895,-122.019,2280,4193,6
300000,4,1.5,1460,8760,1.0,0,0,3,7,1460,0,1958,0,98166,47.4698,-122.36,1610,9375,2
465000,4,2.25,2070,7500,2.0,0,0,4,7,2070,0,1977,0,98034,47.727,-122.217,2080,7700,5
495000,4,2.25,2350,10072,2.0,0,0,3,8,2350,0,1980,0,98011,47.7628,-122.168,2210,9687,5
250000,2,1.0,990,10556,2.0,0,0,3,7,990,0,1981,0,98056,47.5118,-122.188,1350,7295,1
1050000,5,2.25,2960,7680,1.0,0,2,5,8,1550,1410,1958,0,98199,47.6456,-122.389,2860,7680,9
275000,3,1.0,1250,7654,1.0,0,0,3,7,1000,250,1952,0,98125,47.7289,-122.291,1310,7350,1
500000,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,5
239000,3,1.0,940,8571,1.0,0,0,3,6,940,0,1950,0,98146,47.5006,-122.336,1100,8573,0
350000,5,2.75,2980,13482,1.0,0,0,4,8,1730,1250,1975,0,98042,47.3774,-122.16,2900,14800,3
629000,3,2.0,1760,5000,1.0,0,0,5,7,960,800,1920,0,98199,47.6408,-122.403,1380,5000,7
355000,4,1.75,2160,8000,1.0,0,0,4,9,1660,500,1976,0,98023,47.3165,-122.382,2350,8200,3
415000,2,1.0,910,3750,1.0,0,0,3,7,910,0,1904,0,98117,47.6772,-122.369,1160,4000,4
615000,3,1.75,1900,3783,1.5,0,0,5,7,1110,790,1927,0,98144,47.5742,-122.315,1530,5098,7
237000,3,1.0,1300,8160,1.0,0,0,4,7,1300,0,1960,0,98056,47.511,-122.172,1290,8970,0
190000,3,1.75,1390,7700,1.0,0,0,5,7,1390,0,1965,0,98058,47.4559,-122.183,1260,7700,0
815000,5,2.25,3410,35536,2.0,0,0,3,10,2530,880,1974,0,98005,47.65,-122.155,3140,43453,8
555000,5,3.0,3640,6930,2.0,0,0,3,8,3640,0,2004,0,98038,47.3521,-122.012,3740,7182,6
305000,3,1.0,1150,9048,1.0,0,0,2,7,1150,0,1922,0,98033,47.6755,-122.177,1550,8207,2
810000,4,3.0,3990,7838,2.0,0,0,3,9,3990,0,2003,0,98053,47.6857,-122.046,3370,6814,8
1575000,5,2.75,3650,20150,1.0,0,0,4,10,2360,1290,1975,0,98004,47.6215,-122.224,3220,19800,9
635000,4,2.0,2260,8457,2.0,0,0,3,9,2260,0,1992,0,98074,47.6251,-122.03,2410,7713,7
1525000,4,3.25,3620,5131,2.0,0,3,4,11,2350,1270,1927,0,98119,47.6499,-122.37,2550,5174,9
310000,3,1.75,1490,9120,1.0,0,0,5,7,1490,0,1959,0,98059,47.4806,-122.163,1340,8040,2
485000,3,2.5,1540,7120,1.0,0,0,3,7,770,770,1938,2013,98038,47.3729,-122.037,1000,6638,5
820000,4,2.5,3170,8523,2.0,0,0,3,9,3170,0,2008,0,98033,47.6854,-122.184,3230,8523,8
231000,4,2.0,1530,6375,2.0,0,0,3,7,1530,0,1942,1983,98058,47.4692,-122.162,1500,8712,0
512031,3,1.75,1540,3000,1.0,0,2,3,7,770,770,1920,0,98117,47.6769,-122.36,1420,4200,5
710000,3,2.75,2210,7660,1.0,0,1,4,7,1460,750,1968,0,98116,47.5619,-122.4,2110,8750,8
320000,3,1.0,1260,9600,1.0,0,0,3,7,1260,0,1970,1995,98045,47.4444,-121.762,1530,9790,2
420000,2,2.75,1760,4139,2.0,0,0,3,8,1760,0,2010,0,98065,47.5175,-121.878,1870,3076,4
580000,5,2.5,2720,5000,1.5,0,0,4,7,1530,1190,1939,0,98117,47.6827,-122.376,1210,5000,6
1400000,4,2.5,3520,7815,2.0,0,3,3,10,3140,380,1929,0,98199,47.6429,-122.412,2790,6644,9
325000,3,2.25,2480,8755,2.0,0,0,3,8,2480,0,1979,0,98058,47.4543,-122.125,2280,9940,2
1065000,2,1.75,1890,9466,2.0,0,0,3,8,1890,0,1987,0,98004,47.6144,-122.211,2180,12825,9
543200,6,2.25,2820,15600,1.5,0,2,5,7,1970,850,1940,0,98166,47.4635,-122.362,2520,7797,6
763000,3,2.0,1360,8752,1.0,0,2,4,6,1360,0,1942,0,98033,47.6879,-122.208,2530,7680,8
239950,3,1.75,1230,9600,1.0,0,0,4,7,1230,0,1984,0,98042,47.3675,-122.095,1330,8250,0
690000,3,1.5,1710,17707,1.0,0,0,4,7,1180,530,1947,0,98040,47.5393,-122.216,2590,9508,7
306500,2,1.75,1310,10200,1.0,0,0,4,6,1310,0,1947,0,98065,47.5231,-121.82,1500,7200,2
650000,3,1.5,2160,9000,1.0,0,2,4,8,1400,760,1949,0,98177,47.7241,-122.369,3010,9000,7
380000,5,3.5,2420,4670,2.0,0,0,3,7,2420,0,2013,0,98118,47.5241,-122.285,1430,4468,3
275000,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500,1
420000,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,4
295950,2,1.0,1190,6200,1.0,0,0,3,7,1190,0,1948,0,98133,47.7634,-122.34,1470,7800,1
289950,4,3.0,2040,5050,1.0,0,0,3,8,1490,550,1993,0,98092,47.3266,-122.175,2020,6118,1
238000,3,1.5,1370,7439,1.0,0,0,4,6,1370,0,1963,0,98055,47.4499,-122.189,2350,3370,0
1100000,4,2.75,3410,7750,1.0,0,4,5,8,1710,1700,1958,0,98116,47.5718,-122.406,3080,8525,9
618000,2,1.0,1890,4700,1.0,0,0,4,7,1030,860,1928,0,98107,47.6747,-122.391,2150,4700,7
565000,4,2.5,2330,7936,2.0,0,0,3,9,2330,0,1987,0,98074,47.6269,-122.03,2460,8137,6
625000,3,1.75,1580,20588,1.0,0,0,3,8,1580,0,1970,0,98125,47.706,-122.29,2080,7800,7
263850,4,2.25,2300,7524,2.0,0,0,4,8,2300,0,1978,0,98023,47.313,-122.388,2270,8025,1
327000,3,1.5,1510,344124,1.0,0,2,4,7,1510,0,1964,0,98022,47.2156,-122.029,1750,169884,2
720168,4,2.25,2120,3794,2.0,0,0,4,7,1420,700,1926,0,98117,47.6893,-122.359,1420,3840,8
294400,4,2.5,1788,10183,2.0,0,0,4,7,1788,0,1990,0,98002,47.2883,-122.218,1700,6600,1
608000,4,3.0,2400,7680,1.0,0,0,3,7,1200,1200,1956,0,98199,47.6466,-122.389,2670,6342,7
537000,3,1.75,1550,10050,1.0,0,0,5,7,1550,0,1957,0,98008,47.6345,-122.123,1720,10050,6
985000,5,4.25,4650,108464,2.0,0,0,3,10,3260,1390,1999,0,98024,47.5669,-121.956,2810,155509,9
130000,2,1.0,840,6654,1.0,0,0,3,7,840,0,1951,0,98133,47.7319,-122.335,1350,5831,0
859950,6,4.0,3180,6551,2.0,0,0,3,9,3180,0,2014,0,98074,47.6236,-122.023,3230,7602,8
450000,3,1.5,2060,44866,1.0,0,0,3,8,2060,0,1953,0,98077,47.7503,-122.051,2320,43995,4
259950,2,2.0,1070,649,2.0,0,0,3,9,720,350,2008,0,98106,47.5213,-122.357,1070,928,1
259875,5,2.5,2200,6250,2.0,0,0,3,7,2200,0,1996,0,98038,47.3675,-122.021,1850,6091,1
226500,3,2.0,1560,7000,1.0,0,0,4,7,1560,0,1968,0,98001,47.3355,-122.284,1560,7200,0
420000,5,3.0,2150,6117,1.0,0,0,3,7,1370,780,2003,0,98106,47.538,-122.356,1990,6064,4
1205000,4,2.75,2470,5500,1.0,0,3,3,9,1570,900,1960,2005,98107,47.6586,-122.358,1620,5500,9
245000,2,1.0,1120,5650,1.0,0,1,3,6,720,400,1904,0,98118,47.5155,-122.255,2160,6480,0
750000,3,1.75,2610,5544,1.5,0,0,3,8,1680,930,1934,0,98117,47.684,-122.376,1330,5074,8
740000,4,2.5,3030,8335,2.0,0,0,3,10,3030,0,1992,0,98075,47.578,-122.056,2850,8678,8
545000,4,2.5,2720,4738,2.0,0,0,3,8,2720,0,2012,0,98065,47.515,-121.869,2590,5740,6
270000,4,1.75,1850,7730,1.0,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581,1
422500,2,1.0,800,4046,1.0,0,0,3,7,800,0,1940,0,98117,47.6895,-122.382,1400,4046,4
750000,3,2.5,2560,9182,2.0,0,0,3,9,2560,0,1993,0,98027,47.5361,-122.051,2800,8784,8
265000,3,2.75,1120,881,3.0,0,0,3,8,1120,0,1999,0,98103,47.6914,-122.343,1120,1087,1
440000,2,1.5,1330,15873,1.0,0,0,3,7,900,430,1984,0,98074,47.6359,-122.033,1610,12043,4
739000,3,2.25,2220,10530,1.0,0,0,4,8,1700,520,1974,0,98052,47.6383,-122.098,2500,10014,8
402500,3,1.0,1290,4000,1.5,0,0,3,7,1290,0,1926,0,98118,47.5462,-122.277,1160,5040,4
505000,2,2.25,1060,1209,2.0,0,0,3,8,940,120,2006,0,98102,47.6369,-122.327,1300,1169,5
575000,3,1.0,1740,9163,1.0,0,0,3,7,1740,0,1954,0,98125,47.705,-122.299,1490,6509,6
872000,4,4.0,3770,9750,1.0,0,0,4,9,1940,1830,1967,0,98177,47.7159,-122.367,2260,9878,8
427500,3,1.75,1430,16200,1.0,0,0,4,7,1430,0,1967,0,98027,47.5223,-122.043,1690,13125,4
427000,3,1.75,2000,7111,1.0,0,0,4,7,1360,640,1956,0,98177,47.7676,-122.373,1830,9000,4
450000,4,2.75,1540,4840,1.0,0,2,4,7,850,690,1929,0,98126,47.5491,-122.375,1180,4840,4
330000,3,2.5,1450,5008,1.0,0,0,3,7,840,610,2007,0,98106,47.5435,-122.357,2120,5019,2
359000,4,3.5,2770,8763,2.0,0,0,3,8,2100,670,1996,0,98003,47.2625,-122.308,2030,7242,3
647500,3,1.75,1290,3870,1.0,0,0,5,7,1290,0,1916,0,98144,47.5873,-122.29,2020,5850,7
619000,5,3.5,2950,2932,3.0,0,0,3,8,2950,0,2004,0,98144,47.5923,-122.298,1580,2047,7
329950,3,1.75,2080,5969,1.0,0,2,3,7,1080,1000,1971,0,98108,47.5474,-122.295,2090,5500,2
495000,3,3.5,2380,6250,2.0,0,3,3,8,1670,710,1997,0,98118,47.5137,-122.252,2540,4010,5
1199000,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,1928,2013,98125,47.717,-122.281,2820,8400,9
285000,3,2.5,1590,9736,2.0,0,0,3,7,1590,0,1985,0,98001,47.33,-122.278,1580,7500,1
550000,3,2.25,1720,9600,1.0,0,0,4,7,1220,500,1967,0,98052,47.6581,-122.126,1720,9600,6
350000,4,2.25,1770,7778,2.0,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.201,1770,7591,3
410988,3,1.75,1000,14061,1.0,0,0,4,7,1000,0,1967,0,98072,47.7417,-122.093,1260,12635,4
564000,4,1.0,1170,4590,1.5,0,0,4,7,1170,0,1925,0,98115,47.6804,-122.311,1430,4080,6
300000,3,2.75,1910,15508,1.0,0,0,3,8,1210,700,1984,0,98023,47.3128,-122.345,2450,7989,2
724950,4,2.0,2270,5760,2.0,0,0,4,8,2270,0,1909,0,98116,47.5809,-122.39,1420,5760,8
199988,2,1.0,860,5000,1.0,0,0,3,7,860,0,1949,0,98178,47.5005,-122.267,1130,6000,0
451000,4,2.5,2320,5375,2.0,0,0,3,7,2320,0,2006,0,98065,47.5415,-121.883,2060,5395,5
618080,3,2.5,2030,6500,2.0,0,0,3,8,2030,0,1988,0,98027,47.5654,-122.092,2030,8485,7
299250,3,2.5,2530,8669,2.0,0,0,3,9,2530,0,1990,0,98023,47.3073,-122.395,2530,9469,2
217000,2,1.0,770,9715,1.0,0,0,4,6,770,0,1942,0,98168,47.4924,-122.312,1140,9715,0
575000,3,2.0,2168,4000,1.5,0,0,3,8,2168,0,1907,0,98105,47.6561,-122.325,1770,4000,6
320000,4,2.75,2110,13260,1.0,0,0,4,7,1290,820,1979,0,98058,47.4513,-122.16,1980,11016,2
399963,4,2.5,2620,4050,2.0,0,0,3,8,2620,0,2014,0,98146,47.5017,-122.34,2030,3944,4
292000,4,1.75,2130,11097,1.0,0,0,3,7,1370,760,1952,0,98166,47.4629,-122.356,1850,11097,1
270000,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,1954,0,98011,47.7461,-122.195,3130,19868,1
225000,3,1.5,1660,7221,1.0,0,0,3,7,980,680,1962,0,98168,47.4962,-122.32,1770,8083,0
425000,3,1.0,1000,5100,1.0,0,0,3,7,860,140,1946,0,98115,47.6857,-122.293,1000,5100,4
431500,3,3.5,1900,1612,2.0,0,0,3,8,1430,470,2008,0,98136,47.544,-122.385,1780,1525,4
356000,3,1.5,1140,7500,1.0,0,0,3,7,1140,0,1976,0,98074,47.619,-122.064,1380,7500,3
640000,3,1.75,2340,4206,1.0,0,0,5,7,1170,1170,1917,0,98144,47.5759,-122.288,1360,4725,7
356000,2,2.25,1230,989,3.0,0,0,3,8,1230,0,2007,0,98103,47.6975,-122.348,1230,1223,3
370000,4,2.0,1950,3757,1.0,0,0,4,6,1160,790,1908,0,98118,47.5372,-122.269,1720,3757,3
572000,3,2.25,1860,4000,1.5,0,0,5,7,1020,840,1920,0,98118,47.5539,-122.267,1180,4000,6
199000,3,1.75,1320,17390,1.0,0,0,4,7,1320,0,1956,0,98003,47.3257,-122.296,1550,19265,0
845000,4,3.0,2390,4000,1.5,0,0,5,8,1460,930,1931,0,98103,47.6857,-122.331,1670,4000,8
995000,2,2.0,1600,64468,1.0,0,0,3,7,1600,0,1950,0,98072,47.7344,-122.143,1950,64468,9
438000,2,1.0,1120,6380,1.0,0,0,3,7,1120,0,1942,1994,98115,47.6951,-122.316,1230,6380,4
730000,4,2.5,2460,7930,2.0,0,0,3,8,2460,0,2005,0,98033,47.6684,-122.175,1850,9000,8
165000,3,1.0,910,8700,1.0,0,0,4,6,910,0,1943,0,98188,47.449,-122.29,1090,8700,0
195000,3,1.5,1050,5525,1.0,0,0,5,6,1050,0,1969,0,98042,47.3608,-122.083,1100,5200,0
425000,4,1.5,1620,7875,1.0,0,0,3,7,1620,0,1956,0,98008,47.6041,-122.126,1890,8400,4
336000,2,1.0,1180,7200,1.0,0,0,4,6,1180,0,1949,0,98133,47.7475,-122.342,1180,7200,2
353000,4,2.75,1920,4627,1.0,0,0,3,8,1010,910,1998,0,98178,47.5003,-122.23,1910,7210,3
513000,4,2.75,2020,7070,1.0,0,0,5,7,1010,1010,1958,0,98126,47.5202,-122.378,1390,6000,5
530000,3,2.5,2480,7480,2.0,0,0,3,9,2480,0,1992,0,98072,47.771,-122.166,2480,7480,6
269000,1,1.0,1020,7920,1.0,0,0,3,7,1020,0,1947,1983,98106,47.5385,-122.355,1000,7168,1
458000,1,2.25,2140,10350,1.0,0,0,3,7,1470,670,1976,0,98072,47.7352,-122.17,1980,8400,5
716000,4,2.25,2480,9780,1.0,0,0,4,8,1900,580,1975,0,98052,47.6388,-122.099,2640,9780,8
752000,4,2.5,2940,10382,2.0,0,0,4,9,2940,0,1991,0,98059,47.5333,-122.151,2980,10547,8
419000,2,1.75,1510,4980,1.0,0,0,3,8,1510,0,2006,0,98053,47.7191,-122.023,1350,4157,4
300000,3,2.0,1550,8300,1.0,0,0,4,8,1550,0,1965,0,98055,47.4654,-122.195,1860,8000,2
412000,4,1.75,1430,10500,1.0,0,0,4,7,1130,300,1960,0,98007,47.6083,-122.132,2070,8640,4
1350000,4,3.5,3600,5217,2.0,0,0,3,9,2720,880,1947,2014,98112,47.6189,-122.286,2270,5217,9
720000,4,1.75,2530,5000,1.5,0,2,5,8,2070,460,1917,0,98103,47.6624,-122.348,1950,3600,8
496000,3,2.5,2180,4533,2.0,0,0,3,7,2180,0,2010,0,98011,47.754,-122.215,2180,7347,5
400000,3,1.75,1730,9211,1.0,0,0,3,8,1730,0,1961,0,98125,47.7149,-122.322,1440,9211,4
212500,3,1.5,1270,7128,1.0,0,0,4,6,1270,0,1954,0,98198,47.422,-122.321,1270,7986,0
315000,3,1.0,890,5200,1.0,0,0,3,7,890,0,1957,0,98118,47.559,-122.277,1420,6000,2
476500,3,1.0,1060,8625,2.0,0,0,4,7,1060,0,1962,1997,98033,47.6615,-122.179,2010,8901,5
285000,3,1.75,1560,9514,1.0,0,0,4,7,1560,0,1967,0,98031,47.4088,-122.21,1550,9600,1
245000,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,1996,0,98038,47.3592,-122.046,1850,8140,0
235000,4,1.75,1920,9350,1.0,0,0,4,7,1000,920,1977,0,98002,47.292,-122.195,1910,8400,0
380000,2,2.5,1230,987,2.0,0,0,3,7,1060,170,2011,0,98144,47.6007,-122.305,1290,1328,3
250000,4,1.0,1320,11212,1.0,0,0,5,6,1320,0,1914,0,98002,47.3098,-122.209,1060,6766,1
324950,3,2.5,1560,9600,1.0,0,0,3,7,1210,350,1964,0,98188,47.457,-122.27,2070,9600,2
681000,3,1.75,1880,10032,1.0,0,0,4,8,1880,0,1984,0,98006,47.5527,-122.16,2430,9732,7
173250,3,1.0,990,12696,1.5,0,0,3,7,990,0,1936,0,98168,47.4776,-122.279,1260,8937,0
750000,5,2.75,3330,12408,1.0,0,0,3,10,1740,1590,1976,0,98074,47.6318,-122.058,2780,12000,8
235000,4,1.0,1500,6360,1.5,0,0,3,6,1500,0,1944,0,98178,47.4979,-122.24,1190,6360,0
480000,3,1.5,1540,20281,1.0,0,0,3,7,1540,0,1977,0,98075,47.5817,-122.007,1710,21090,5
407000,2,2.5,1340,999,2.0,0,0,3,8,940,400,2008,0,98116,47.5655,-122.386,1470,1436,4
275000,4,2.25,2400,17842,2.0,0,0,4,7,2400,0,1973,0,98002,47.2866,-122.217,1610,12100,1
350000,3,2.25,1840,9929,1.0,0,0,3,7,1200,640,1987,0,98028,47.7408,-122.236,1710,9929,3
215000,3,1.0,960,7200,1.0,0,0,4,6,960,0,1958,0,98166,47.4583,-122.353,1060,7620,0
386000,3,1.5,1550,8000,1.0,0,0,3,6,1330,220,1980,0,98118,47.5536,-122.286,1150,5150,3
605000,4,2.0,1820,7626,1.0,0,0,5,7,990,830,1941,0,98103,47.6878,-122.342,1390,5904,7
443750,3,2.25,1460,968,2.0,0,0,3,7,1140,320,2003,0,98199,47.6601,-122.4,1460,1531,4
670000,5,2.25,2290,39000,2.0,0,0,3,8,2290,0,1979,0,98052,47.7012,-122.12,2750,39900,7
144000,3,1.0,980,6800,1.0,0,0,3,6,980,0,1946,0,98058,47.4411,-122.186,1140,9975,0
555565,3,2.0,1670,11337,1.0,0,1,4,7,1670,0,1959,0,98033,47.6602,-122.188,2210,11337,6
719000,4,2.5,2570,7173,2.0,0,0,3,8,2570,0,2005,0,98052,47.7073,-122.11,2630,6026,8
850000,6,3.5,2820,5400,1.0,0,0,3,8,1620,1200,1958,0,98117,47.6791,-122.374,1560,2276,8
565000,5,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,0,98133,47.7172,-122.349,2160,8114,6
335000,3,1.0,1020,10200,1.0,0,0,4,7,1020,0,1954,0,98133,47.7503,-122.348,1170,8188,2
333000,3,1.0,1050,7560,1.0,0,0,3,7,1050,0,1951,0,98126,47.525,-122.371,1490,7560,2
474500,5,2.5,2000,3600,1.0,0,0,3,6,1150,850,1987,0,98144,47.5971,-122.295,1410,3600,5
1500000,3,3.0,3110,9015,1.0,0,4,4,10,1590,1520,1980,0,98033,47.6624,-122.202,3150,11447,9
775000,4,2.0,3140,10875,1.0,0,1,3,7,1940,1200,1939,1969,98199,47.6656,-122.406,3300,10080,8
245000,3,2.0,1470,8000,1.0,0,0,4,8,1470,0,1974,0,98023,47.3191,-122.385,1980,8000,0
449000,4,2.75,2090,14141,1.5,0,0,4,8,1680,410,1941,0,98166,47.4333,-122.347,1990,12920,4
175003,3,1.5,1390,1882,2.0,0,0,3,7,1390,0,2014,0,98108,47.5667,-122.297,1490,2175,0
311750,4,2.25,2270,12000,1.0,0,0,4,7,1290,980,1976,0,98023,47.3287,-122.353,2030,23980,2
877500,4,2.0,3060,8000,2.0,0,0,4,8,2040,1020,1922,0,98144,47.5795,-122.29,2730,5800,8
445000,2,1.5,1510,2001,2.0,0,0,4,8,1510,0,1985,0,98007,47.6211,-122.153,1510,2055,4
2535000,5,3.25,3730,10626,1.0,0,4,4,10,3730,0,1963,0,98004,47.624,-122.221,4180,19110,9
375000,3,1.5,2000,7294,1.0,0,0,3,7,1520,480,1965,0,98118,47.5297,-122.267,2000,6000,3
720000,2,1.5,1840,9000,1.0,0,2,3,8,1340,500,1957,0,98136,47.5281,-122.388,1880,7560,8
1365000,2,3.25,2700,3444,3.0,1,3,3,9,2700,0,1990,0,98075,47.5684,-122.06,2710,3444,9
290000,3,2.5,2080,4828,2.0,0,0,3,8,2080,0,2002,0,98042,47.3737,-122.132,2190,4620,1
85000,2,1.0,910,9753,1.0,0,0,3,5,910,0,1947,0,98032,47.3897,-122.236,1160,7405,0
597500,3,2.0,2150,5400,1.5,0,0,4,7,1380,770,1911,0,98126,47.555,-122.379,1940,6500,7
799990,4,3.5,2540,5808,2.0,0,0,5,8,1820,720,1910,1986,98117,47.6857,-122.376,1520,5461,8
311300,2,1.0,1000,7228,1.0,0,0,4,7,1000,0,1947,0,98133,47.7294,-122.352,1100,7228,2
252000,2,1.0,940,15450,1.0,0,0,4,6,940,0,1926,0,98070,47.4408,-122.461,1370,34820,1
1234000,4,3.0,2660,4600,1.5,0,0,3,8,1820,840,1906,2002,98112,47.6258,-122.305,2350,4600,9
749999,5,2.25,3060,13630,2.0,0,0,3,10,3060,0,1989,0,98006,47.5585,-122.117,3430,10700,8
660000,4,3.25,3030,9273,2.0,0,0,5,8,3030,0,1988,0,98029,47.5747,-122.014,2360,7632,7
467500,3,1.0,1830,6453,1.0,0,0,4,7,1830,0,1956,0,98125,47.7139,-122.288,1670,8012,5
400000,4,2.5,3140,12792,2.0,0,0,4,9,3140,0,1977,0,98042,47.3863,-122.156,2510,12792,4
418000,3,1.75,1670,12075,1.0,0,0,3,7,1370,300,1958,0,98155,47.7681,-122.307,1800,12123,4
576000,3,1.75,1500,13891,1.0,0,0,4,7,1500,0,1951,0,98005,47.5866,-122.175,2020,13891,6
380000,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,2004,0,98023,47.2813,-122.345,2860,9721,3
365000,2,1.0,990,9223,1.0,0,0,3,7,990,0,1949,0,98125,47.72,-122.32,1230,7244,3
404000,3,1.75,1720,7202,1.0,0,0,3,7,1720,0,1995,0,98056,47.5044,-122.19,1720,7625,4
604000,4,1.75,1490,4485,1.0,0,0,3,8,1350,140,1960,0,98199,47.6388,-122.399,1380,4846,7
377000,3,2.5,1870,5333,2.0,0,0,3,8,1870,0,2012,0,98019,47.7447,-121.984,2100,3730,3
338150,4,2.25,2700,8580,2.0,0,0,3,8,2700,0,1992,0,98022,47.2087,-122.009,2420,8580,2
363000,2,2.0,920,1201,2.0,0,0,3,8,800,120,2009,0,98144,47.5926,-122.295,1150,1161,3
229500,1,1.0,1180,22000,1.0,0,2,3,6,1180,0,1948,0,98198,47.4007,-122.323,1890,11761,0
340000,3,1.0,1580,8308,1.5,0,0,3,7,1580,0,1948,0,98146,47.5075,-122.379,1200,8308,2
